text,label,sarcasm_type,source,has_emoji,has_hashtag,text_length,clean_text,emoji_count
lunch with friends improved my day. 😊,0,none,synthetic,1,0.0,37.0,lunch with friends improved my day 😊,
"Sure, because teamwork in class is exactly what I wanted. 😅 #sarcasm",1,exaggeration,synthetic,1,1.0,68.0,sure because teamwork in class is exactly what i wanted 😅 sarcasm,
I really enjoyed the delayed bus today. 🎉,0,none,synthetic,1,0.0,41.0,i really enjoyed the delayed bus today 🎉,
"Wow, just what I needed: my workout. 😅 #life",1,understatement,synthetic,1,1.0,44.0,wow just what i needed my workout 😅 life,
I am excited about my vacation plans. 😊,0,none,synthetic,1,0.0,39.0,i am excited about my vacation plans 😊,
"Fantastic, my day is complete with working late.",1,exaggeration,synthetic,0,0.0,48.0,fantastic my day is complete with working late,
Today was great because of teamwork in class. 🎉,0,none,synthetic,1,0.0,47.0,today was great because of teamwork in class 🎉,
"Nice, the project submission ruined everything. 😒 #life",1,situational,synthetic,1,1.0,55.0,nice the project submission ruined everything 😒 life,
the client call went very well. 😊,0,none,synthetic,1,0.0,33.0,the client call went very well 😊,
"Nice, extra homework ruined everything. 😅 #mood",1,understatement,synthetic,1,1.0,47.0,nice extra homework ruined everything 😅 mood,
the weather today made me feel happy. 👍,0,none,synthetic,1,0.0,39.0,the weather today made me feel happy 👍,
So happy that family dinner happened today. 😂 #irony,1,verbal_irony,synthetic,1,1.0,52.0,so happy that family dinner happened today 😂 irony,
the traffic jam improved my day. 🎉,0,none,synthetic,1,0.0,34.0,the traffic jam improved my day 🎉,
"Amazing, my WiFi stopped working again.  #sarcasm",1,verbal_irony,synthetic,0,1.0,49.0,amazing my wifi stopped working again  sarcasm,
I really enjoyed working late today.,0,none,synthetic,0,0.0,36.0,i really enjoyed working late today,
Perfect timing for my vacation plans. 😂 #irony,1,understatement,synthetic,1,1.0,46.0,perfect timing for my vacation plans 😂 irony,
the presentation today went very well. 🎉,0,none,synthetic,1,0.0,40.0,the presentation today went very well 🎉,
Love how the traffic jam always happens to me. 🙃 #mood,1,understatement,synthetic,1,1.0,54.0,love how the traffic jam always happens to me 🙃 mood,
my vacation plans made me feel happy.,0,none,synthetic,0,0.0,37.0,my vacation plans made me feel happy,
"Oh great, another the weather today. 😅 #irony",1,situational,synthetic,1,1.0,45.0,oh great another the weather today 😅 irony,
I really enjoyed the delayed bus today. 👍,0,none,synthetic,1,0.0,41.0,i really enjoyed the delayed bus today 👍,
"Sure, because lunch with friends is exactly what I wanted. 😂 #sarcasm",1,understatement,synthetic,1,1.0,69.0,sure because lunch with friends is exactly what i wanted 😂 sarcasm,
I really enjoyed my phone battery dying today.,0,none,synthetic,0,0.0,46.0,i really enjoyed my phone battery dying today,
"Sure, because working late is exactly what I wanted. 🙃 #sarcasm",1,exaggeration,synthetic,1,1.0,63.0,sure because working late is exactly what i wanted 🙃 sarcasm,
Feeling positive about my phone battery dying.,0,none,synthetic,0,0.0,46.0,feeling positive about my phone battery dying,
"Oh great, another my phone battery dying. 🙃 #life",1,verbal_irony,synthetic,1,1.0,49.0,oh great another my phone battery dying 🙃 life,
I really enjoyed my internet crashing today. 🎉,0,none,synthetic,1,0.0,46.0,i really enjoyed my internet crashing today 🎉,
So happy that my internet crashing happened today. 😅 #irony,1,understatement,synthetic,1,1.0,59.0,so happy that my internet crashing happened today 😅 irony,
the long meeting went very well. 🎉,0,none,synthetic,1,0.0,34.0,the long meeting went very well 🎉,
"Oh great, another the project submission. 😅 #irony",1,exaggeration,synthetic,1,1.0,50.0,oh great another the project submission 😅 irony,
Feeling positive about the power cut. 😊,0,none,synthetic,1,0.0,39.0,feeling positive about the power cut 😊,
Love how the slow laptop always happens to me. 🙃 #mood,1,understatement,synthetic,1,1.0,54.0,love how the slow laptop always happens to me 🙃 mood,
I truly appreciate the long meeting.,0,none,synthetic,0,0.0,36.0,i truly appreciate the long meeting,
"Wow, just what I needed: the exam schedule. 🙃 #sarcasm",1,understatement,synthetic,1,1.0,54.0,wow just what i needed the exam schedule 🙃 sarcasm,
I really enjoyed my phone battery dying today.,0,none,synthetic,0,0.0,46.0,i really enjoyed my phone battery dying today,
Perfect timing for my phone battery dying. 🙃 #mood,1,situational,synthetic,1,1.0,50.0,perfect timing for my phone battery dying 🙃 mood,
the delayed bus improved my day. 🎉,0,none,synthetic,1,0.0,34.0,the delayed bus improved my day 🎉,
Perfect timing for the feedback I got. 😅,1,exaggeration,synthetic,1,0.0,40.0,perfect timing for the feedback i got 😅,
I truly appreciate the presentation today.,0,none,synthetic,0,0.0,42.0,i truly appreciate the presentation today,
"Nice, the traffic jam ruined everything. 😂 #sarcasm",1,verbal_irony,synthetic,1,1.0,51.0,nice the traffic jam ruined everything 😂 sarcasm,
my workout made me feel happy. 👍,0,none,synthetic,1,0.0,32.0,my workout made me feel happy 👍,
"Fantastic, my day is complete with the slow laptop.",1,exaggeration,synthetic,0,0.0,51.0,fantastic my day is complete with the slow laptop,
I truly appreciate the exam schedule.,0,none,synthetic,0,0.0,37.0,i truly appreciate the exam schedule,
So happy that my vacation plans happened today. 😂 #sarcasm,1,verbal_irony,synthetic,1,1.0,58.0,so happy that my vacation plans happened today 😂 sarcasm,
teamwork in class made me feel happy.,0,none,synthetic,0,0.0,37.0,teamwork in class made me feel happy,
"Amazing, my phone stopped working again. 😂 #mood",1,exaggeration,synthetic,1,1.0,48.0,amazing my phone stopped working again 😂 mood,
I really enjoyed working late today.,0,none,synthetic,0,0.0,36.0,i really enjoyed working late today,
So happy that lunch with friends happened today. 😒 #mood,1,understatement,synthetic,1,1.0,56.0,so happy that lunch with friends happened today 😒 mood,
I really enjoyed the long meeting today. 😊,0,none,synthetic,1,0.0,42.0,i really enjoyed the long meeting today 😊,
"Yeah right, I just love the exam schedule. 😂 #irony",1,situational,synthetic,1,1.0,51.0,yeah right i just love the exam schedule 😂 irony,
I am excited about family dinner. 😊,0,none,synthetic,1,0.0,35.0,i am excited about family dinner 😊,
"Fantastic, my day is complete with the project submission.  #mood",1,verbal_irony,synthetic,0,1.0,65.0,fantastic my day is complete with the project submission  mood,
the client call was very helpful. 🎉,0,none,synthetic,1,0.0,35.0,the client call was very helpful 🎉,
Love how the feedback I got always happens to me. 😒 #life,1,exaggeration,synthetic,1,1.0,57.0,love how the feedback i got always happens to me 😒 life,
I am excited about family dinner.,0,none,synthetic,0,0.0,33.0,i am excited about family dinner,
"Amazing, my WiFi stopped working again. 😒 #sarcasm",1,situational,synthetic,1,1.0,50.0,amazing my wifi stopped working again 😒 sarcasm,
I am grateful for my vacation plans. 😊,0,none,synthetic,1,0.0,38.0,i am grateful for my vacation plans 😊,
"Wow, just what I needed: the client call. 😒",1,understatement,synthetic,1,0.0,43.0,wow just what i needed the client call 😒,
Today was great because of the power cut. 🎉,0,none,synthetic,1,0.0,43.0,today was great because of the power cut 🎉,
"Amazing, my internet stopped working again. 😅 #irony",1,situational,synthetic,1,1.0,52.0,amazing my internet stopped working again 😅 irony,
the delayed bus made me feel happy. 🎉,0,none,synthetic,1,0.0,37.0,the delayed bus made me feel happy 🎉,
"Amazing, my printer stopped working again. 😂",1,situational,synthetic,1,0.0,44.0,amazing my printer stopped working again 😂,
Feeling positive about the presentation today.,0,none,synthetic,0,0.0,46.0,feeling positive about the presentation today,
Perfect timing for my phone battery dying. 😅 #sarcasm,1,understatement,synthetic,1,1.0,53.0,perfect timing for my phone battery dying 😅 sarcasm,
family dinner went very well. 😊,0,none,synthetic,1,0.0,31.0,family dinner went very well 😊,
"Nice, the presentation today ruined everything. 🙃",1,exaggeration,synthetic,1,0.0,49.0,nice the presentation today ruined everything 🙃,
I am excited about my phone battery dying.,0,none,synthetic,0,0.0,42.0,i am excited about my phone battery dying,
"Sure, because the exam schedule is exactly what I wanted.  #life",1,verbal_irony,synthetic,0,1.0,64.0,sure because the exam schedule is exactly what i wanted  life,
Feeling positive about my vacation plans.,0,none,synthetic,0,0.0,41.0,feeling positive about my vacation plans,
"Wow, just what I needed: extra homework. 😂 #irony",1,verbal_irony,synthetic,1,1.0,49.0,wow just what i needed extra homework 😂 irony,
I am grateful for the exam schedule. 😊,0,none,synthetic,1,0.0,38.0,i am grateful for the exam schedule 😊,
Love how the traffic jam always happens to me. 🙃 #sarcasm,1,exaggeration,synthetic,1,1.0,57.0,love how the traffic jam always happens to me 🙃 sarcasm,
Today was great because of the traffic jam. 😊,0,none,synthetic,1,0.0,45.0,today was great because of the traffic jam 😊,
Love how working late always happens to me. 😒 #life,1,exaggeration,synthetic,1,1.0,51.0,love how working late always happens to me 😒 life,
my internet crashing went very well. 😊,0,none,synthetic,1,0.0,38.0,my internet crashing went very well 😊,
"Fantastic, my day is complete with extra homework.  #sarcasm",1,exaggeration,synthetic,0,1.0,60.0,fantastic my day is complete with extra homework  sarcasm,
the project submission went very well.,0,none,synthetic,0,0.0,38.0,the project submission went very well,
"Sure, because the client call is exactly what I wanted.  #mood",1,situational,synthetic,0,1.0,62.0,sure because the client call is exactly what i wanted  mood,
I am excited about the presentation today. 🎉,0,none,synthetic,1,0.0,44.0,i am excited about the presentation today 🎉,
"Wow, just what I needed: family dinner. 😅 #mood",1,verbal_irony,synthetic,1,1.0,47.0,wow just what i needed family dinner 😅 mood,
my workout made me feel happy. 😊,0,none,synthetic,1,0.0,32.0,my workout made me feel happy 😊,
"Oh great, another the exam schedule.  #irony",1,situational,synthetic,0,1.0,44.0,oh great another the exam schedule  irony,
I am excited about my vacation plans. 😊,0,none,synthetic,1,0.0,39.0,i am excited about my vacation plans 😊,
"Sure, because family dinner is exactly what I wanted. 😒 #irony",1,verbal_irony,synthetic,1,1.0,62.0,sure because family dinner is exactly what i wanted 😒 irony,
I really enjoyed my workout today.,0,none,synthetic,0,0.0,34.0,i really enjoyed my workout today,
So happy that the delayed bus happened today. 😒 #irony,1,situational,synthetic,1,1.0,54.0,so happy that the delayed bus happened today 😒 irony,
Today was great because of my vacation plans. 👍,0,none,synthetic,1,0.0,47.0,today was great because of my vacation plans 👍,
"Nice, the exam schedule ruined everything. 😂 #mood",1,verbal_irony,synthetic,1,1.0,50.0,nice the exam schedule ruined everything 😂 mood,
the client call made me feel happy. 👍,0,none,synthetic,1,0.0,37.0,the client call made me feel happy 👍,
"Wow, just what I needed: my workout.  #life",1,verbal_irony,synthetic,0,1.0,43.0,wow just what i needed my workout  life,
I am grateful for the presentation today. 👍,0,none,synthetic,1,0.0,43.0,i am grateful for the presentation today 👍,
Perfect timing for the feedback I got. 😂 #life,1,understatement,synthetic,1,1.0,46.0,perfect timing for the feedback i got 😂 life,
I am excited about the long meeting. 🎉,0,none,synthetic,1,0.0,38.0,i am excited about the long meeting 🎉,
"Yeah right, I just love the project submission. 🙃 #mood",1,exaggeration,synthetic,1,1.0,55.0,yeah right i just love the project submission 🙃 mood,
Today was great because of the client call.,0,none,synthetic,0,0.0,43.0,today was great because of the client call,
"Yeah right, I just love extra homework. 😅",1,situational,synthetic,1,0.0,41.0,yeah right i just love extra homework 😅,
I really enjoyed the presentation today today. 🎉,0,none,synthetic,1,0.0,48.0,i really enjoyed the presentation today today 🎉,
"Oh great, another the presentation today. 😒 #mood",1,situational,synthetic,1,1.0,49.0,oh great another the presentation today 😒 mood,
Feeling positive about working late. 👍,0,none,synthetic,1,0.0,38.0,feeling positive about working late 👍,
"Oh great, another my vacation plans. 😂 #irony",1,verbal_irony,synthetic,1,1.0,45.0,oh great another my vacation plans 😂 irony,
I really enjoyed the presentation today today.,0,none,synthetic,0,0.0,46.0,i really enjoyed the presentation today today,
